ticker,price,history_days,ret_5,ret_10,ret_20,ret_60,ret_120,ret_252,above_ma_20,above_ma_60,above_ma_120,avg_turnover_20,volume_ratio_5,volume_ratio_20,breakout_60,distance_to_high_60,breakout_120,momentum_shift_5_20,momentum_shift_20_60,volatility_20,max_drawdown_60,momentum_score,trend_score,liquidity_score,risk_score,score,code,name,market,lot_cost
2883.TW,39.29999923706055,486,0.03014410655793931,0.0536193040457984,0.23974758016429676,0.36933791610935973,1.0541277568749092,1.675771558694497,0.06953324129716587,0.210627621412119,0.41596733265987407,1853329199.9242382,1.1523124053830835,1.1353958887164235,-0.028430197878575703,-0.028430197878575703,-0.028430197878575703,-0.02979278848313488,0.11663494146117685,0.27328515265792724,-0.06158831750522509,88.96158463385353,89.59583833533414,86.91476590636255,84.63385354141656,88.1639655862345,2883,凱基金,TWSE,39299.99923706055
3441.TWO,181.0,486,0.06784660766961648,0.3712121212121211,0.5877192982456141,1.2625000000000002,5.118546813564205,4.291002397607678,0.18688524590163924,0.7375999978789063,1.34194463265503,2639020699.0,0.745090186093457,0.7393597365322824,-0.05974025974025976,-0.05974025974025976,-0.05974025974025976,-0.07908321689178704,0.1668859649122807,0.9973129224585976,-0.2037499904632568,98.84753901560623,98.43937575030013,89.79591836734694,33.13325330132052,87.53061224489797,3441,聯一光,TPEx,181000.0
5274.TWO,20905.0,486,0.1932077625570776,0.08766909469302808,0.3574675324675325,0.3940891591820308,1.0416758346330623,3.7829319910770467,0.1661831975900927,0.30288579720751985,0.34735223405017224,5489890412.75,0.6726394089982712,1.3293202064898675,0.05474268415741679,0.05474268415741679,0.05474268415741679,0.10384087944019449,0.22610447940685555,0.5792724493026031,-0.19994364436495693,93.67947178871549,94.437775110044,93.51740696278512,46.33853541416566,86.74359743897558,5274,信驊,TPEx,20905000.0
3443.TW,8375.0,486,0.3877381938690969,0.4052013422818792,0.5035906642728905,0.7285861713106294,2.5724647778342224,5.009396514098055,0.32862695327992375,0.6249514939852541,0.7669921023066175,11689027604.5,1.0149445380611832,0.8206768404901547,0.09980302035456345,0.09980302035456345,0.09980302035456345,0.2618405278008743,0.2607286071693473,0.7220715713173285,-0.3818011257035647,98.57142857142856,98.95958383353342,98.31932773109243,16.146458583433372,86.26690676270508,3443,創意,TWSE,8375000.0
2454.TW,5180.0,486,0.16930022573363424,0.0997876857749469,0.38688085676037476,0.22755007912406722,2.5569625781192435,2.517857154700108,0.15903115735302342,0.2807567585989963,0.40191117069121307,35236006766.5,1.1752010380675353,0.9457759273070644,0.03393213572854292,0.03393213572854292,0.03393213572854292,0.07258001154354055,0.3110308303856857,0.5867436934597032,-0.2706971561801498,93.19327731092437,94.7579031612645,99.87995198079231,36.97478991596638,86.1546618647459,2454,聯發科,TWSE,5180000.0
2887.TW,42.900001525878906,486,-0.011520736922137065,0.0023365021168451072,0.15477792096440468,0.3416796965502562,0.8549210098337727,1.593654137412277,0.030135700583575398,0.1539879468069587,0.37722196961883236,2715085529.7395883,1.2448755237471,1.1690918871893612,-0.033783782622748615,-0.033783782622748615,-0.033783782622748615,-0.050215217163238235,0.040884688780985945,0.2873316352511543,-0.08005207146402604,86.52460984393757,82.75310124049619,90.03601440576232,81.15246098439376,85.30262104841935,2887,台新新光金,TWSE,42900.001525878906
6538.TWO,445.5,486,0.2205479452054795,0.3878504672897196,1.167883211678832,2.400763358778626,5.222421895479859,4.447441135667206,0.4143979680927057,1.1645477366588386,1.952979365061689,660846767.625,0.8491401435612519,0.7262279930082723,0.04454865181711609,0.04454865181711609,0.04454865181711609,-0.07142285771422852,0.36762875875262335,0.9476690412108634,-0.2467948717948718,99.18367346938776,99.75990396158464,74.30972388955583,28.031212484993997,84.92376950780313,6538,倉和,TPEx,445500.0
3605.TW,171.5,486,0.3450980392156864,0.38306451612903225,0.4721030042918455,1.233167555856638,2.079004482728817,1.1292994302695427,0.29948853949611665,0.5803065898002455,0.8699470861179956,2842281896.5,2.877967727454384,1.759123029972805,0.014792899408283988,0.014792899408283988,0.014792899408283988,0.227072288142725,0.061047152339632815,0.934802040195842,-0.17803030303030298,91.26050420168066,98.83953581432574,90.51620648259305,36.8547418967587,84.88275310124048,3605,宏致,TWSE,171500.0
2221.TWO,154.0,486,0.6024974239876901,0.7948717310313074,1.2882614118392328,2.3009910125453463,4.121860091108321,4.551666579112898,0.599086237703137,1.3563886257435969,1.943003552670762,544007737.6146915,1.7761582062182837,9.819941607478533,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.2804320710278819,0.5212644076574507,0.8882512308219761,-0.2791096340046286,99.19567827130852,99.95998399359745,71.54861944777912,25.210084033613445,84.14185674269709,2221,大甲,TPEx,154000.0
2455.TW,547.0,486,0.05192307692307696,0.062135922330097015,0.3039332538736592,0.5763688760806915,1.0899991441357089,2.441967233891789,0.06575742815392105,0.3608375660827201,0.43943885570834684,6970251107.25,1.8759649393621824,1.2691146268190423,-0.04370629370629375,-0.04370629370629375,-0.04370629370629375,-0.024060236545337843,0.11181029518009536,0.6556511776963374,-0.2594142259414226,92.62304921968787,91.39655862344938,95.07803121248499,34.45378151260505,83.95928371348539,2455,全新,TWSE,547000.0
2409.TW,36.650001525878906,486,0.31362014433638796,0.23817571126866066,0.4288499832725894,0.1400776492483915,1.3373378139141447,1.9944207451909666,0.27267997143259026,0.34863619929409606,0.5054285811408508,11476796734.902262,2.3715673474536905,2.1738796791925985,0.09895062077194838,0.09895062077194838,0.09895062077194838,0.20640764851824062,0.38215743352312553,0.6264529468610504,-0.2876361052001759,88.66746698679472,97.27891156462586,98.19927971188476,32.83313325330132,83.874949979992,2409,友達,TWSE,36650.001525878906
2881.TW,154.5,486,0.023178807947019875,0.03691275167785224,0.09187279151943462,0.23353293413173648,0.819390820238765,0.8950936554500231,0.04198280222559436,0.15277000559597087,0.3135041101131115,2719601785.075,0.9309048128596367,0.9023890139169791,0.0,0.0,0.0,0.000210610067161221,0.014028480142189118,0.2638518329934065,-0.05384615384615388,80.01800720288114,83.63345338135254,90.15606242496999,86.67466986794719,83.44107643057222,2881,富邦金,TWSE,154500.0
1709.TW,45.95000076293945,486,0.29436621867435075,0.36755960862112547,0.4025517545000534,1.1565430907423462,1.6152553488035313,1.8430104831659464,0.2515088827160479,0.540542720691783,0.8873332415929931,849246384.7692505,2.979563734523233,2.6415792209486066,0.06612534546908644,0.06612534546908644,0.06612534546908644,0.1937282800493374,0.017037390919271367,1.0358071292797442,-0.19750895875894192,93.5174069627851,98.23929571828732,77.91116446578631,33.913565426170464,83.41636654661863,1709,和益,TWSE,45950.00076293945
6426.TW,356.0,486,0.18666666666666676,0.1596091205211727,0.3986685955988023,0.8576067250495836,1.3856889031409416,3.7428257613234566,0.1733584703223765,0.5594771850106353,0.5598358122635356,1151928171.2253082,0.9455210649940425,2.320861095111254,-0.048128342245989275,-0.048128342245989275,-0.048128342245989275,0.08699951776696618,0.11279968724894113,0.7710946948694615,-0.3159203647121439,96.45858343337335,97.15886354541817,81.63265306122449,22.20888355342137,83.27230892356943,6426,統新,TWSE,356000.0
6226.TW,44.20000076293945,486,0.21763090060380463,0.4932432497740662,0.7265625040745363,1.004535251350498,2.426356749611692,5.096551829370959,0.26276696151007806,0.6713934921944824,1.2232468861203385,935830216.5599306,1.2848648118347619,1.2024511226443426,-0.03282275656363731,-0.03282275656363731,-0.03282275656363731,0.03599027458517057,0.39171742029103696,1.1246672578725925,-0.3525179678421012,98.7875150060024,98.83953581432574,79.59183673469387,13.505402160864346,83.12885154061625,6226,光鼎,TWSE,44200.00076293945
3324.TWO,1600.0,486,0.26984126984126977,0.19402985074626855,0.5023474178403755,0.5841584158415842,0.7590721281039123,1.2857999872693329,0.1832131632464411,0.4686309605764376,0.49896957349528903,5908830780.5,1.6713858573332878,1.6562968963823312,0.05263157894736836,0.05263157894736836,0.05263157894736836,0.1442544153811759,0.30762794589318077,0.8934269009271258,-0.21153846153846156,87.29891956782713,96.87875150060023,94.23769507803121,33.373349339735896,82.64585834333734,3324,雙鴻,TPEx,1600000.0
3374.TWO,487.0,486,0.19216646266829862,0.025263157894736876,0.5659163987138263,0.699825479930192,2.0786511824956535,2.50746324261113,0.13203161320316137,0.3423373759647188,0.6493730461746123,5550218176.325,0.9868403868362791,0.9966298641898723,-0.002049180327868827,-0.002049180327868827,-0.002049180327868827,0.050687362989842055,0.3326412387370956,0.8557309800574235,-0.3971291866028708,95.63025210084034,95.71828731492597,93.63745498199279,10.744297719087635,82.6204481792717,3374,精材,TPEx,487000.0
2305.TW,60.0,486,0.3348164400804421,0.807228874132343,1.127659516905128,0.5584415584415585,2.773584996195499,4.084745680522181,0.5141955763076369,0.7420338235253929,1.135389633858837,774030282.3269908,0.777446048451758,2.849831124121595,0.020408176505266162,0.020408176505266162,0.020408176505266162,0.05290156085416009,0.9415123307579418,0.7693049943774046,-0.3903868916810266,98.04321728691477,99.59983993597439,76.83073229291718,13.56542617046819,82.57883153261307,2305,全友,TWSE,60000.0
1560.TW,950.0,486,0.2925170068027212,0.32496513249651326,0.4032496307237814,0.2550785371555193,1.1158625322829514,1.8676756568332902,0.2576118612655547,0.3331168305129082,0.4261470712021591,1508448369.7,3.3049842838097043,1.3507794788710656,0.03938730853391692,0.03938730853391692,0.03938730853391692,0.19170459912177584,0.3182234516719416,0.7227955975235161,-0.23809834284682874,89.63985594237695,96.43857543017207,85.23409363745498,34.57382953181273,82.4187675070028,1560,中砂,TWSE,950000.0
2395.TW,703.0,486,0.026277372262773824,0.07001522070015231,0.04925373134328348,0.45959180301080393,1.169544241237448,1.109013644741598,0.029659465397290363,0.13628798620501037,0.34321580080497793,1965194691.5,0.7922003472010828,0.6156554716929544,-0.011251758087201136,-0.011251758087201136,-0.011251758087201136,0.013963939426952954,-0.1039435363269845,0.4195130555286392,-0.08833333333333337,84.62785114045619,81.47258903561425,87.27490996398559,68.9075630252101,81.8780512204882,2395,研華,TWSE,703000.0
2890.TW,45.400001525878906,486,0.01907973744949598,0.044879188232436196,0.155216346240179,0.19375493622354045,0.5025495335834145,0.8976421656519142,0.054220400931016544,0.12599884796776872,0.26868720618296793,1192357236.4393005,1.2866902250928345,1.098395916999391,-0.011969515297682976,-0.011969515297682976,-0.011969515297682976,-0.019724349110548767,0.09063136749899885,0.2009856161303094,-0.053699357527590696,76.86074429771908,82.71308523409364,81.75270108043217,92.31692677070828,81.37605042016807,2890,永豐金,TWSE,45400.001525878906
6218.TWO,61.0,486,0.23857868020304562,0.30620982876747305,0.5061728395061729,0.6576087300178015,1.459677495023589,1.9828849742904335,0.2782900333215248,0.5452165958301167,0.5950144977843321,289637052.80675507,6.169579057664099,7.482054612016408,-0.09896598597137973,-0.09896598597137973,-0.09896598597137973,0.1120354703265024,0.28696992950023903,0.8263713926720402,-0.22576365372803808,93.60144057623047,98.31932773109243,62.665066026410564,33.31332533013205,81.0972388955582,6218,豪勉,TPEx,61000.0
2360.TW,2440.0,486,0.17307692307692313,0.07726269315673284,0.24173027989821882,0.12962962962962954,0.5283462892003992,3.2719400250095267,0.14392873886544777,0.1778430347157971,0.14713608496711217,4638928908.0,1.1097785508462568,0.7215411297472681,0.027368421052631486,0.027368421052631486,-0.06261425111017616,0.11264435310236842,0.19852040335500898,0.616846242672047,-0.19823788546255505,84.83193277310926,86.67466986794717,92.43697478991596,44.657863145258105,80.40726290516209,2360,致茂,TWSE,2440000.0
3055.TW,206.5,486,0.3111111111111111,0.4143835616438356,0.7878787878787878,0.7858237503148044,2.5411204171939428,2.5593737712463427,0.382889670182488,0.49479305231189374,0.8126110076743815,739261811.675,0.7865916278425056,3.019351792715215,0.06994818652849744,0.06994818652849744,0.06994818652849744,0.11414141414141415,0.5259375377738531,0.8676245942031978,-0.531606209710472,96.45858343337335,98.79951980792316,76.23049219687876,3.6014405762304924,80.08103241296517,3055,蔚華科,TWSE,206500.0
