ticker,price,history_days,ret_5,ret_10,ret_20,ret_60,ret_120,ret_252,above_ma_20,above_ma_60,above_ma_120,avg_turnover_20,volume_ratio_5,volume_ratio_20,breakout_60,distance_to_high_60,breakout_120,momentum_shift_5_20,momentum_shift_20_60,volatility_20,max_drawdown_60,momentum_score,trend_score,liquidity_score,risk_score,score,code,name,market,lot_cost
2883.TW,40.45000076293945,485,0.04252581335885375,0.09472259614972645,0.3048387342883694,0.4118674101753623,1.1746424251870482,1.7450405029529237,0.11233329798020408,0.2528715066387792,0.4662803578546284,1821169883.1349545,1.1866548685435288,1.109195775664973,0.020176524748388713,0.020176524748388713,0.020176524748388713,-0.0336838702132386,0.1675495975632486,0.23279426548010537,-0.06158831750522509,90.06060606060606,92.8888888888889,86.7878787878788,87.87878787878788,89.94949494949496,2883,凱基金,TWSE,40450.00076293945
3441.TWO,177.5,485,0.10591900311526481,0.3549618320610688,0.5777777777777777,1.3293964187500489,5.070941747255502,4.188690196548966,0.1900771035869928,0.7319889391422953,1.3347772100314756,2773147582.175,1.1817378838023345,0.7942884215419295,-0.07792207792207795,-0.07792207792207795,-0.07792207792207795,-0.03852544132917962,0.1346456381944281,0.9980386934259357,-0.2037499904632568,98.96363636363635,98.26262626262626,90.18181818181819,33.27272727272727,87.61747474747474,3441,聯一光,TPEx,177500.0
2887.TW,43.79999923706055,485,0.005740528229154496,0.06569345165887364,0.1999999790975493,0.38020419903061575,0.967461737040149,1.66355205010729,0.059058186647198196,0.18399665827418388,0.4135920074587218,2669804054.116056,1.2122497047641354,1.1193880442494883,-0.013513564599060723,-0.013513564599060723,-0.013513564599060723,-0.04425946654523283,0.07326524608734405,0.26960453049659666,-0.08005207146402604,87.55757575757575,87.39393939393939,89.81818181818181,82.78787878787878,87.14030303030303,2887,台新新光金,TWSE,43799.99923706055
3443.TW,7615.0,485,0.1898437500000001,0.283066554338669,0.41938490214352275,0.7228506787330318,2.5333452731273187,4.687503527219559,0.23554942603334283,0.4945536619672237,0.6238622144794925,11872535547.25,1.1641597367519476,0.8311349894652669,0.06503496503496509,0.06503496503496509,0.06503496503496509,0.0849975244641194,0.17843467589917883,0.6643370275316786,-0.3818011257035647,98.13939393939393,97.85858585858585,98.3030303030303,18.909090909090907,86.20919191919191,3443,創意,TWSE,7615000.0
2454.TW,5010.0,485,0.09868421052631571,0.05252100840336138,0.3306772908366533,0.28898575511245506,2.3825062226054743,2.592750966075653,0.1394132362974756,0.24364515892345673,0.3673860344311215,33400140246.75,1.0267090939363528,0.880909084521968,0.05252100840336138,0.05252100840336138,0.05252100840336138,0.01601488781715238,0.23434870579916828,0.5896602410760955,-0.2706971561801498,93.33333333333331,93.05050505050504,99.87878787878788,36.18181818181818,85.67171717171716,2454,聯發科,TWSE,5010000.0
5274.TWO,19820.0,485,0.1023359288097887,0.031485818371064234,0.31128018524644396,0.4333991071624683,1.0469680471883196,3.5066989796926666,0.12289846040536512,0.24289356900861026,0.2847826458037461,5280597471.0,0.5266285997108097,1.2700069531713478,0.027475375842405336,0.027475375842405336,0.027475375842405336,0.02451588249817771,0.16681381619228786,0.5611757461706841,-0.19994364436495693,93.23030303030303,90.70707070707071,93.0909090909091,46.78787878787879,85.61222222222223,5274,信驊,TPEx,19820000.0
2455.TW,572.0,485,0.06915887850467284,0.1439999999999999,0.49934469200524245,0.7023809523809523,1.336245523398981,2.6333409547706306,0.1284833538840937,0.43493258074631536,0.5147026142580062,6551106346.125,1.3513131353439731,1.189278121435313,0.02877697841726623,0.02877697841726623,0.02877697841726623,-0.055677294496637775,0.2652177078782584,0.684631891561441,-0.2594142259414226,94.38787878787878,95.35353535353535,94.9090909090909,33.39393939393939,85.55838383838383,2455,全新,TWSE,572000.0
6538.TWO,426.5,485,0.1449664429530202,0.39836065573770485,1.209844559585492,2.569037656903766,4.981830932955419,4.068037575611862,0.40770690651043795,1.1263866384145582,1.8866579222688977,621134108.5,0.49420666055942497,0.800954019327448,0.09922680412371143,0.09922680412371143,0.09922680412371143,-0.15749469694335283,0.3534986739509035,0.9513462462006905,-0.2467948717948718,99.02424242424242,99.75757575757575,73.21212121212122,28.242424242424242,84.71848484848485,6538,倉和,TPEx,426500.0
3605.TW,169.0,485,0.3359683794466404,0.4024896265560165,0.4632034632034632,1.1977929171101707,2.145464972124343,1.077913228480075,0.3077964790094796,0.5802536306508381,0.8622830938782957,2598657076.125,2.377757880088174,1.7257216020850525,0.09740259740259738,0.09740259740259738,0.09740259740259738,0.22016751364577458,0.06393915750007295,0.935610601690731,-0.17803030303030298,90.23030303030303,98.98989898989898,89.57575757575758,36.72727272727273,84.29656565656566,3605,宏致,TWSE,169000.0
6426.TW,374.0,485,0.19871794871794868,0.2635135135135136,0.5710435050310578,0.9720730456188744,1.7551019284111953,3.7731704215480706,0.2536495805289145,0.658224981180529,0.6511703262433375,1129073036.719403,0.9307760772005147,2.394523904381251,0.0013386880856760541,0.0013386880856760541,0.0013386880856760541,0.05595707246018422,0.24701915649143302,0.7497712495160396,-0.3159203647121439,97.22424242424242,98.42424242424242,81.21212121212122,23.21212121212121,84.02060606060607,6426,統新,TWSE,374000.0
