ticker,price,history_days,ret_5,ret_10,ret_20,ret_60,ret_120,ret_252,above_ma_20,above_ma_60,above_ma_120,avg_turnover_20,volume_ratio_5,volume_ratio_20,breakout_60,distance_to_high_60,breakout_120,momentum_shift_5_20,momentum_shift_20_60,volatility_20,max_drawdown_60,ignition_short_momentum,ignition_volume,ignition_shift,ignition_price_position,late_chase_penalty,ignition_score,volume_surge_flag,early_price_flag,early_stage_flag,near_high_flag,not_extended_flag,momentum_shift_flag,breakout_flag,ignition_qualified,ignition_signal_count,code,name,market,lot_cost
2634.TW,63.900001525878906,486,0.0015674340127620479,-0.007763974971321641,-0.11618258881490706,0.33807369173776536,0.33531479538341924,-0.0021145565918513354,-0.032697536315682285,0.006499711504866834,0.1579818480093531,1574188689.6330414,0.23463842399822385,0.4811722085604114,-0.12824012461829615,-0.12824012461829615,-0.12824012461829615,0.030613081216488813,-0.22887381939416218,0.3718901503502957,-0.18041960176054417,42.18335343787696,2.2919179734620023,55.33172496984319,54.644149577804576,0.0,35.37213510253317,False,True,True,False,True,True,False,False,4,2634,漢翔,TWSE,63900.001525878906
3260.TWO,395.0,486,-0.029484029484029506,0.0,-0.014962593516209433,-0.035409035409035394,0.011523687580025532,2.887795333979379,-0.03511450381679393,-0.015801166919291454,-0.028439661798616456,3519816364.175,0.48598740020092507,0.6571304096100146,-0.09920182440136827,-0.09920182440136827,-0.18388429752066116,-0.025743381104977148,-0.0031595817131976345,0.3894718749236272,-0.15309842041312272,36.625452352231605,22.919179734620023,30.89264173703257,64.41495778045838,0.0,35.248793727382385,False,True,True,False,True,False,False,False,3,3260,威剛,TPEx,395000.0
3533.TW,1555.0,486,-0.012698412698412653,-0.06886227544910184,-0.03416149068322982,-0.2887307019871336,-0.2997459230600934,0.12239299385477631,-0.044840294840294836,-0.14556292051512054,-0.26186193788111456,1627984722.5,0.5863461593972064,0.6834619794705264,-0.2887307019871336,-0.2887307019871336,-0.44471083513423126,-0.004158040027605198,0.06208207664581471,0.4233283565873934,-0.29343619110635466,28.003618817852836,37.273823884197824,53.854041013269004,14.475271411338964,0.0,35.21803377563329,False,True,True,False,True,False,False,False,3,3533,嘉澤,TWSE,1555000.0
2009.TW,39.20000076293945,486,-0.026086937566721646,0.0,0.0,0.024066146650094655,-0.021447871806042573,0.12749243751693817,-0.02402587790320887,0.01382109029775136,0.005433035071419567,118639741.60389844,0.4562200038590327,1.2608995927314581,-0.09259259095734862,-0.09259259095734862,-0.12319993761060744,-0.026086937566721646,-0.008022048883364885,0.38282161391258057,-0.12541137050746054,39.47828709288299,19.662243667068758,29.680337756332932,66.46562123039807,0.0,35.13208685162847,False,True,True,False,True,False,False,False,3,2009,第一銅,TWSE,39200.00076293945
6719.TW,181.0,486,-0.01897018970189701,-0.03208556149732622,-0.0670103092783505,-0.3742803732875155,0.11385640380179285,-0.019097311088212554,-0.036080415390760234,-0.1658760478008775,-0.13788384176621316,93894150.875,0.6192742228504141,0.3949513787548336,-0.4083195289707058,-0.4083195289707058,-0.4083195289707058,-0.0022176123823093863,0.05774981515082134,0.2762220926858606,-0.41485743472793557,28.003618817852836,42.21954161640531,54.22195416164054,3.3775633293124248,0.0,35.129071170084444,False,True,True,False,True,False,False,False,3,6719,力智,TWSE,181000.0
6263.TWO,156.5,486,-0.006349206349206327,-0.08746355685131191,-0.03692307692307695,-0.09011627906976749,0.3030090174350968,0.15160304417831205,-0.03573629081947016,-0.01809055735647802,0.01172933106182672,21790583.475,0.3913681576937353,0.9532635704657294,-0.09537572254335258,-0.09537572254335258,-0.13247937854827685,0.00288156288156291,-0.0068843172331544515,0.33518503324420146,-0.17836257309941517,29.56574185765983,12.545235223160434,49.85524728588661,65.86248492159228,0.0,34.976477683956574,False,True,True,False,True,True,False,False,4,6263,普萊德,TPEx,156500.0
7744.TWO,508.0,481,-0.011673151750972721,-0.0249520153550864,0.016000000000000014,0.12888888888888883,0.12479243110300531,0.5263849765258215,-0.002601482354096074,0.08849367902292693,0.05614881430619412,73051080.75,0.4213225976892181,1.450575954330681,-0.09447415329768272,-0.09447415329768272,-0.15270568876399526,-0.015673151750972725,-0.02696296296296293,0.562090072587264,-0.20700636942675155,40.95295536791315,16.28468033775633,31.441495778045837,66.1037394451146,0.0,34.94722557297949,False,True,True,False,True,False,False,False,3,7744,崴寶,TPEx,508000.0
1712.TW,39.75,486,-0.0257352758993874,-0.02093592379474818,0.008883209659045432,0.014030592509083117,-0.09863942459485064,-0.014480115861355669,-0.010578713410898999,0.0032811691937333354,-0.015225808002731545,49142401.24862842,0.39075940914790686,1.397331016818319,-0.03166867871429557,-0.03166867871429557,-0.1146993619345561,-0.027956078314148758,0.00420634548935106,0.13321977318535638,-0.0409938267299107,35.31363088057901,12.424607961399277,30.778045838359468,84.68033775633293,0.0,34.718033775633295,False,True,True,True,True,False,False,False,4,1712,興農,TWSE,39750.0
6166.TW,112.0,486,-0.004444444444444473,-0.01754385964912286,-0.0705394190871369,-0.23129322516747575,0.8585508443424243,0.7965005716530456,-0.02798871772618783,-0.12280218600207993,-0.026160332865261315,147389697.55,0.4810314138396846,0.2389324317301714,-0.3273273273273273,-0.3273273273273273,-0.3273273273273273,0.013190410327339752,0.00655832263535501,0.39766572711166176,-0.34534534534534533,38.82086851628468,22.43667068757539,59.57177322074789,9.650180940892641,0.0,34.71773220747889,False,True,True,False,True,True,False,False,4,6166,凌華,TWSE,112000.0
2344.TW,170.0,486,-0.05292479108635095,0.00591715976331364,-0.03682719546742208,-0.2255125284738041,0.8398268094442325,7.336099595152454,-0.03600793875815134,-0.009324009324009341,0.12690994673248746,22142664713.65,0.6505680771775062,0.8369573657000927,-0.2255125284738041,-0.2255125284738041,-0.23423423423423428,-0.04371799221949543,0.03834364735717928,0.5465867331596451,-0.42891566265060244,30.36188178528348,46.44149577804584,30.579010856453557,26.77925211097708,0.0,34.70265379975874,False,False,True,False,True,False,False,False,2,2344,華邦電,TWSE,170000.0
3689.TWO,108.0,486,-0.018181818181818188,-0.05676855895196509,0.014084507042253502,-0.05179894791958817,-0.04776403978305144,0.08104077556968026,-0.030738164684765534,-0.01837783052104114,-0.07072881392612418,133932563.85,0.4768231230430223,1.0493221749777262,-0.11200221764582896,-0.11200221764582896,-0.2120583037099082,-0.021702944942381563,0.03135082301544956,0.37639520310191427,-0.2420635196947487,31.709891435464414,21.8335343787696,37.80458383594692,60.43425814234017,0.0,34.579312424607956,False,True,True,False,True,False,False,False,3,3689,湧德,TPEx,108000.0
2406.TW,26.600000381469727,486,-0.011152388152968262,-0.016635817681439624,-0.06993006899733556,-0.2507042146064866,-0.2549019660222678,0.2606635023964343,-0.03290309197406416,-0.16112584251227557,-0.18343330273165215,72457171.13907632,0.5429470491332209,0.38670515575729797,-0.363636342895295,-0.363636342895295,-0.363636342895295,0.006330129096365628,0.013638002538159985,0.24024701586903538,-0.38157892695484297,35.44632086851628,30.27744270205066,55.392038600723765,6.634499396863691,0.0,34.56031363088057,False,True,True,False,True,True,False,False,4,2406,國碩,TWSE,26600.000381469727
6449.TW,211.5,486,-0.06622516556291391,-0.023094688221709014,-0.05156950672645744,-0.4299191374663073,0.37359506384886476,0.2418258504252182,-0.050611603635955627,-0.16397654654456806,-0.17919382372259984,322371327.8,0.8185162921542896,1.3158754924131935,-0.4299191374663073,-0.4299191374663073,-0.5386737690945869,-0.05333278888129955,0.09173687242897832,0.71448113366789,-0.45596590909090906,20.40410132689988,63.44993968636912,35.40410132689988,2.2919179734620023,0.0,34.35102533172497,False,False,True,False,True,False,False,False,2,6449,鈺邦,TWSE,211500.0
7822.TW,850.0,363,-0.018475750577367167,-0.053452115812917644,-0.0877296413844153,-0.2898675691538265,-0.46684761015926657,0.5199104625356543,-0.04868603532763405,-0.06724580053343066,-0.22574266140978738,133500140.26383361,0.6082881797309053,0.8482572286908483,-0.2898675691538265,-0.2898675691538265,-0.5311180402522557,0.0034566597687366585,0.008892881666860197,0.42227581327521235,-0.37957448588722853,22.90711700844391,40.168878166465625,52.44873341375151,14.354644149577805,0.0,34.18817852834741,False,True,True,False,True,True,False,False,4,7822,倍利科,TWSE,850000.0
3033.TW,41.79999923706055,486,-0.005945303318333095,-0.05322768307133319,-0.07828002991193816,-0.11575384726622218,0.3399729807150542,0.5442950667302278,-0.042272902646539934,-0.09199270896224998,-0.042959209780358054,146472664.08559647,0.5111609473697674,0.48722905020105733,-0.2167423813432099,-0.2167423813432099,-0.2167423813432099,0.013624704159651446,-0.03969541415653077,0.21792577601540963,-0.24280572376935716,29.583835946924005,26.417370325693607,52.31001206272617,28.468033775633295,0.0,34.14806996381182,False,True,True,False,True,True,False,False,4,3033,威健,TWSE,41799.99923706055
8299.TWO,1970.0,486,-0.04600484261501214,-0.015000000000000013,-0.01253132832080206,-0.19822784060501752,0.26797834239086016,3.152827064202979,-0.04426925409338989,-0.0289291160708115,-0.06155323713379435,7855290345.25,0.6110326659994034,0.7066840652499992,-0.19822784060501752,-0.19822784060501752,-0.31097706763578736,-0.04287201053481163,0.053544618547537115,0.3790758207365355,-0.37316561844863727,28.90832328106152,41.01326899879373,33.009650180940895,32.32810615199035,0.0,34.07810615199035,False,True,True,False,True,False,False,False,3,8299,群聯,TPEx,1970000.0
2539.TW,34.400001525878906,486,-0.02687403081325901,-0.019942933865318757,-0.03098587251045337,0.09694987794913668,-0.11904749809698123,-0.19536353285911612,-0.017423550745598648,0.02231302886641018,0.033183973026800206,33553726.249412727,0.4794374361322906,0.4781283738327766,-0.048409403212534285,-0.048409403212534285,-0.11904749809698123,-0.019127562685645666,-0.06330249849349892,0.27395579367326983,-0.06085755657201086,30.89867310012062,22.195416164053075,25.331724969843183,78.76960193003619,0.0,34.07659831121833,False,True,True,True,True,False,False,False,4,2539,櫻花建,TWSE,34400.001525878906
